h,k,l,Fo^2_raw,Fo^2_sigma_raw,asu_h,asu_k,asu_l,Resolution,xobs,yobs,zobs,frame,Fc^2,Fo^2_fcf,Fo^2_sigma_fcf,fcf_asu_count,Fo^2_scaled,Fo^2_sigma_scaled,SRES,absSRES,Miller,asu,hkl
-1,-1,3,429423.0,171705.00000000003,1,3,1,3.590698602576588,202.9,263.7,467.7,468,984.1,592.98,236.97500000000002,14,346.2016439508567,138.42889941754834,-4.608129940591569,4.608129940591569,"(-1, -1, 3)","(1, 3, 1)","(-1, -1, 3)"
6,2,-17,2677.24,2173.7300000000005,2,17,6,0.656564423301544,453.1,124.3,467.8,468,0.07,1.365,1.62,26,2.1583960087163274,1.7524652836603907,1.1916903736627953,1.1916903736627953,"(6, 2, -17)","(2, 17, 6)","(6, 2, -17)"
-2,-14,11,3766.23,2419.6299999999997,2,14,11,0.6646955619162451,12.1,189.2,467.9,468,4.92,6.27,3.68,21,3.036341829610978,1.950710333989589,-0.9656267963355523,0.9656267963355523,"(-2, -14, 11)","(2, 14, 11)","(-2, -14, 11)"
2,13,-12,2699.59,2050.24,2,13,12,0.668876078359731,478.2,291.7,467.9,468,2.15,2.76,2.24,21,2.1764146214648337,1.6529074094629406,0.01598070243596787,0.01598070243596787,"(2, 13, -12)","(2, 13, 12)","(2, 13, -12)"
1,-15,4,4516.71,2357.89,1,15,4,0.7655395142864178,85.0,115.9,468.0,468,5.56,8.92,4.12,29,3.6413802410426874,1.900935427900428,-1.009302962529567,1.009302962529567,"(1, -15, 4)","(1, 15, 4)","(1, -15, 4)"
6,-6,-13,5604.639999999999,2750.69,6,13,6,0.7671261263807497,347.4,68.5,468.0,468,7.55,6.9350000000000005,3.7350000000000003,12,4.518471487909891,2.2176115392030282,-1.3670241421902,1.3670241421902,"(6, -6, -13)","(6, 13, 6)","(6, -6, -13)"
-3,15,0,9070.67,3969.5499999999997,0,15,3,0.7785156844535447,354.9,419.7,468.2,468,10.22,11.975000000000001,5.295,14,7.3127915033328845,3.200258802498057,-0.9084291852889548,0.9084291852889548,"(-3, 15, 0)","(0, 15, 3)","(-3, 15, 0)"
4,3,-12,6210.34,3436.2299999999996,3,12,4,0.9160769230769235,403.5,179.2,468.4,468,11.73,17.53,7.8,27,5.006787986423092,2.770295198424985,-2.426893717824477,2.426893717824477,"(4, 3, -12)","(3, 12, 4)","(4, 3, -12)"
-6,-3,16,802.21,1409.4099999999999,3,16,6,0.6864233484439737,38.1,357.1,468.9,469,1.61,2.83,1.96,27,0.6467432363748955,1.1362690377571227,-0.8477365233206333,0.8477365233206333,"(-6, -3, 16)","(3, 16, 6)","(-6, -3, 16)"
-2,14,-2,5417.28,2749.6200000000003,2,14,2,0.8337967760344787,370.6,390.6,468.9,469,5.64,9.43,4.63,14,4.3674214975492625,2.216748903156456,-0.5740742673374947,0.5740742673374947,"(-2, 14, -2)","(2, 14, 2)","(-2, 14, -2)"
1,16,-11,1190.1200000000001,1830.95,1,16,11,0.6125328648995176,488.7,334.9,469.0,469,2.77,3.275,2.25,16,0.959477020324467,1.476115392030285,-1.226545695174478,1.226545695174478,"(1, 16, -11)","(1, 16, 11)","(1, 16, -11)"
3,10,-13,904.51,1535.0199999999998,3,13,10,0.7142543553753538,466.8,249.5,469.2,469,0.29,1.42,1.63,20,0.7292176920425534,1.2375360600094638,0.3549130455553712,0.3549130455553712,"(3, 10, -13)","(3, 13, 10)","(3, 10, -13)"
-5,5,10,5210.77,2751.75,5,10,5,0.9723657782268291,167.2,394.6,469.4,469,0.0,4.955,2.88,12,4.200932740560719,2.218466113230474,1.8936204233669485,1.8936204233669485,"(-5, 5, 10)","(5, 10, 5)","(-5, 5, 10)"
-4,2,9,64339.00000000001,26070.000000000004,2,9,4,1.1849897898210762,156.2,351.3,469.6,470,63.75,78.94,31.98,26,51.87022486022913,21.017683863693456,-0.5652276062774134,0.5652276062774134,"(-4, 2, 9)","(2, 9, 4)","(-4, 2, 9)"
4,-3,-9,11412.0,5046.83,3,9,4,1.1567043334812663,324.2,137.2,469.8,470,2.72,7.585,3.83,24,9.200376227559252,4.068763998995168,1.5927137158015703,1.5927137158015703,"(4, -3, -9)","(3, 9, 4)","(4, -3, -9)"
0,10,-5,20236.0,8654.45,0,10,5,1.0651733417618001,375.2,318.3,470.0,470,12.62,18.67,8.19,10,16.31430190509017,6.977234143235206,0.5294794225405189,0.5294794225405189,"(0, 10, -5)","(0, 10, 5)","(0, 10, -5)"
6,4,-18,2356.8199999999993,2233.34,4,18,6,0.6141597810847986,479.1,138.2,470.2,470,0.81,1.18,1.53,24,1.9000727918538547,1.8005229796755329,0.6054200941385894,0.6054200941385894,"(6, 4, -18)","(4, 18, 6)","(6, 4, -18)"
4,5,-13,13945.0,6340.21,4,13,5,0.8217990746208098,429.8,193.0,470.5,470,21.6,24.53,10.350000000000001,26,11.24248567238992,5.111489428823471,-2.0263202089795,2.0263202089795,"(4, 5, -13)","(4, 13, 5)","(4, 5, -13)"
-6,10,10,10986.0,4624.219999999999,6,10,10,0.7752098704353159,204.3,451.7,470.7,471,6.06,9.86,4.68,11,8.856934212755515,3.7280550086754327,0.7502395233565124,0.7502395233565124,"(-6, 10, 10)","(6, 10, 10)","(-6, 10, 10)"
-6,12,9,2383.4300000000003,1241.2199999999998,6,12,9,0.7371485941168371,230.8,465.5,470.8,471,1.16,2.4050000000000002,1.9,24,1.9215258247503988,1.0006739380626615,0.7610129491577832,0.7610129491577832,"(-6, 12, 9)","(6, 12, 9)","(-6, 12, 9)"
-4,16,2,3497.97,1784.1200000000001,2,16,4,0.7168375621992129,339.6,448.7,470.8,471,5.27,6.82,3.41,31,2.820070104514146,1.4383609564592545,-1.703278919303212,1.703278919303212,"(-4, 16, 2)","(2, 16, 4)","(-4, 16, 2)"
-7,0,17,1524.38,1642.5400000000002,0,17,7,0.6477642043961997,48.4,400.3,470.9,471,0.0,0.6,1.39,11,1.2289580716584976,1.3242188896613367,0.928062634699916,0.928062634699916,"(-7, 0, 17)","(0, 17, 7)","(-7, 0, 17)"
-1,13,-4,5893.12,3004.04,1,13,4,0.8732102463946483,386.0,361.4,471.1,471,6.77,8.87,3.95,27,4.751044615681211,2.421862793781729,-0.8336373924660685,0.8336373924660685,"(-1, 13, -4)","(1, 13, 4)","(-1, 13, -4)"
2,-19,3,7872.04,3680.0,2,19,3,0.6157997300150685,65.9,62.1,471.1,471,6.66,5.82,3.365,26,6.34645370473147,2.9668230386801655,-0.10568419187145581,0.10568419187145581,"(2, -19, 3)","(2, 19, 3)","(2, -19, 3)"
1,5,-5,3536.2999999999997,2230.14,1,5,5,1.6675935520689573,337.9,262.1,471.4,471,0.19,3.69,1.96,10,2.8509718238273556,1.7979431335549412,1.48000889136355,1.48000889136355,"(1, 5, -5)","(1, 5, 5)","(1, 5, -5)"
0,-9,4,246539.99999999997,98882.0,0,9,4,1.2091757480576273,130.9,183.8,471.7,472,230.68,306.68,122.955,12,198.76101955331737,79.71885753010112,-0.40039435380305494,0.40039435380305494,"(0, -9, 4)","(0, 9, 4)","(0, -9, 4)"
-5,-4,14,3144.5600000000004,2146.0499999999997,4,14,5,0.7735726777515565,53.1,328.1,471.8,472,1.26,4.215,2.51,26,2.5351502865522018,1.730149614717274,0.7370173513928018,0.7370173513928018,"(-5, -4, 14)","(4, 14, 5)","(-5, -4, 14)"
1,3,-4,21375.0,8906.740000000002,1,4,3,2.335547053360634,311.6,249.2,472.1,472,8.89,23.729999999999997,9.82,20,17.232565883638188,7.180630823786462,1.1618151786891362,1.1618151786891362,"(1, 3, -4)","(1, 4, 3)","(1, 3, -4)"
-3,1,7,229508.0,91984.0,1,7,3,1.5504197408706317,171.8,322.1,472.4,472,239.12,279.08,111.74,25,185.0297885764694,74.15767673640117,-0.7293946332191362,0.7293946332191362,"(-3, 1, 7)","(1, 7, 3)","(-3, 1, 7)"
5,-11,-8,12870.0,5285.280000000001,5,11,8,0.8217990746208098,253.7,55.5,472.5,472,14.63,19.87,8.755,24,10.375818616253731,4.261002845074866,-0.9983990948664865,0.9983990948664865,"(5, -11, -8)","(5, 11, 8)","(5, -11, -8)"
-2,0,5,24015.0,9839.25,0,5,2,2.2114457823505114,187.4,293.0,472.5,472,9.02,14.46,6.12,11,19.360938933126132,7.932422169384189,1.3036294226797212,1.3036294226797212,"(-2, 0, 5)","(0, 5, 2)","(-2, 0, 5)"
4,7,-14,6002.76,3341.49,4,14,7,0.7371485941168371,456.4,207.1,472.9,473,7.08,8.36,4.21,21,4.839436593387975,2.693915629217224,-0.8317125385486067,0.8317125385486067,"(4, 7, -14)","(4, 14, 7)","(4, 7, -14)"
1,7,-6,6102.829999999999,3360.6499999999996,1,7,6,1.2841804960797483,364.3,275.4,473.1,473,11.44,19.85,8.94,21,4.920113218790346,2.709362457864265,-2.406428406167976,2.406428406167976,"(1, 7, -6)","(1, 7, 6)","(1, 7, -6)"
3,12,-14,2226.95,2120.5000000000005,3,14,12,0.6374741547657203,493.3,263.2,473.2,473,1.24,1.97,1.8,15,1.7953713494534767,1.7095511558481773,0.3248638378287864,0.3248638378287864,"(3, 12, -14)","(3, 14, 12)","(3, 12, -14)"
0,-14,6,5846.28,2935.91,0,14,6,0.7818641544632182,69.5,145.0,473.9,474,6.29,7.0649999999999995,3.54,12,4.713282118091054,2.366936257470512,-0.6661429419286292,0.6661429419286292,"(0, -14, 6)","(0, 14, 6)","(0, -14, 6)"
6,-8,-12,1593.57,1177.3500000000001,6,12,8,0.7623956015604293,320.8,54.5,474.0,474,0.48,1.54,1.42,23,1.2847391819971605,0.9491818218994819,0.8478240558660659,0.8478240558660659,"(6, -8, -12)","(6, 12, 8)","(6, -8, -12)"
0,12,-6,18373.0,7885.879999999999,0,12,6,0.8876444514681668,401.5,332.2,474.4,474,14.29,22.535,9.675,10,14.812347741758337,6.3576115392030275,0.08216100315934344,0.08216100315934344,"(0, 12, -6)","(0, 12, 6)","(0, 12, -6)"
-4,-5,12,2897.59,2107.7300000000005,4,12,5,0.875567093451516,68.5,298.8,474.7,475,3.52,4.055,2.615,24,2.3360426001764294,1.699255957423192,-0.6967504775554607,0.6967504775554607,"(-4, -5, 12)","(4, 12, 5)","(-4, -5, 12)"
-8,5,17,2090.69,1807.5299999999997,5,17,8,0.6125328648995176,86.4,457.1,474.8,475,0.19,0.595,1.2650000000000001,18,1.6855182768310422,1.457234143235206,1.0262717791602396,1.0262717791602396,"(-8, 5, 17)","(5, 17, 8)","(-8, 5, 17)"
-2,16,-3,9979.76,4445.39,2,16,3,0.7261045450958988,396.6,404.5,475.3,475,7.24,9.525,4.9,30,8.045701600135535,3.583881920630006,0.22481254069718398,0.22481254069718398,"(-2, 16, -3)","(2, 16, 3)","(-2, 16, -3)"
4,9,-15,514.6899999999999,1476.47,4,15,9,0.6636626233559878,482.2,220.8,475.4,475,1.99,1.79,1.87,21,0.41494406243975385,1.1903329380217673,-1.3232062116821333,1.3232062116821333,"(4, 9, -15)","(4, 15, 9)","(4, 9, -15)"
1,9,-7,9827.54,4693.42,1,9,7,1.0404941610776304,391.1,289.4,475.8,476,2.83,11.91,5.64,21,7.9229815449866505,3.7838441810332233,1.3459807807402766,1.3459807807402766,"(1, 9, -7)","(1, 9, 7)","(1, 9, -7)"
-6,-1,15,15105.0,6805.4,1,15,6,0.7357404770830004,64.1,371.2,475.8,476,14.1,15.61,7.135,26,12.17767989110432,5.486526496585325,-0.3503710608327659,0.3503710608327659,"(-6, -1, 15)","(1, 15, 6)","(-6, -1, 15)"
-1,-8,6,100936.99999999999,40835.0,1,8,6,1.1849897898210764,115.3,213.0,476.0,476,56.68,71.74,29.15,21,81.37560246066843,32.921255104484935,0.750141584283161,0.750141584283161,"(-1, -8, 6)","(1, 8, 6)","(-1, -8, 6)"
-3,17,-1,6693.63,3147.7500000000005,1,17,3,0.6887152524785957,381.3,433.6,476.2,476,7.29,8.21,4.275,28,5.396417308804542,2.5377220706536665,-0.7461741823870053,0.7461741823870053,"(-3, 17, -1)","(1, 17, 3)","(-3, 17, -1)"
-4,-10,14,4886.09,2895.4599999999996,4,14,10,0.6742143599813998,7.7,261.0,476.3,476,7.64,9.61,4.83,20,3.939175103550209,2.3343253901024106,-1.5853937553613422,1.5853937553613422,"(-4, -10, 14)","(4, 14, 10)","(-4, -10, 14)"
-1,15,-5,6051.7300000000005,3034.91,1,15,5,0.7516894146491739,412.3,375.5,476.4,476,6.67,7.94,3.93,25,4.8789163010521515,2.44675024682631,-0.7320255515539728,0.7320255515539728,"(-1, 15, -5)","(1, 15, 5)","(-1, 15, -5)"
-7,2,16,9885.02,4680.64,2,16,7,0.6774793396579933,75.3,414.7,476.4,476,7.09,6.96,3.715,26,7.969322030927774,3.7735409205891113,0.2330230543228077,0.2330230543228077,"(-7, 2, 16)","(2, 16, 7)","(-7, 2, 16)"
2,-14,1,2200.34,1469.0199999999998,1,14,2,0.8399960939260048,127.2,101.0,476.6,477,3.52,6.13,3.1,27,1.7739183165569337,1.1843267337722652,-1.4743243005935738,1.4743243005935738,"(2, -14, 1)","(1, 14, 2)","(2, -14, 1)"
-3,-6,10,4922.29,2746.4300000000003,3,10,6,0.9889886195781894,84.3,269.7,476.8,477,0.15,3.03,2.23,21,3.9683596127893996,2.214177119054991,1.7245050452057207,1.7245050452057207,"(-3, -6, 10)","(3, 10, 6)","(-3, -6, 10)"
7,-1,-18,1430.6999999999998,1737.2800000000002,1,18,7,0.6157997300150685,442.0,81.6,477.0,477,0.85,1.04,1.47,23,1.1534330764781826,1.4005984588690974,0.2166453022682799,0.2166453022682799,"(7, -1, -18)","(1, 18, 7)","(7, -1, -18)"
4,-5,-8,47924.0,19385.0,4,8,5,1.1621993968744084,297.7,123.3,477.1,477,24.22,41.43000000000001,16.965,24,38.636420463507676,15.628224077395382,0.9224605682714484,0.9224605682714484,"(4, -5, -8)","(4, 8, 5)","(4, -5, -8)"
-5,7,9,67021.0,27028.0,5,9,7,0.9565538987899861,193.5,408.5,477.1,477,8.97,17.555,7.55,22,54.032458390049825,21.79002529604552,2.0680314858665088,2.0680314858665088,"(-5, 7, 9)","(5, 9, 7)","(-5, 7, 9)"
-2,-7,8,4446.450000000001,2625.08,2,8,7,1.1009874394743757,99.7,241.8,477.6,478,4.24,12.95,5.93,19,3.5847364946574523,2.116344516950687,-0.30962043282380014,0.30962043282380014,"(-2, -7, 8)","(2, 8, 7)","(-2, -7, 8)"
-1,-13,8,1596.76,1503.09,1,13,8,0.7785156844535448,53.8,174.3,477.8,478,0.15,2.055,1.96,22,1.2873109660986253,1.2117940329374375,0.9385348790187866,0.9385348790187866,"(-1, -13, 8)","(1, 13, 8)","(-1, -13, 8)"
-3,-11,12,1566.9599999999998,1549.9199999999998,3,12,11,0.719449000946908,23.1,232.2,477.8,478,0.25,2.48,2.0949999999999998,20,1.2632861491006173,1.249548468508468,0.8109218446805295,0.8109218446805295,"(-3, -11, 12)","(3, 12, 11)","(-3, -11, 12)"
-4,4,8,126143.99999999999,50660.0,4,8,4,1.2154572227835365,182.6,365.3,477.8,478,188.25,205.445,82.505,12,101.69753407371488,40.842188896613365,-2.1191926354726314,2.1191926354726314,"(-4, 4, 8)","(4, 8, 4)","(-4, 4, 8)"
1,-18,5,2583.5600000000004,1771.3400000000001,1,18,5,0.6365628259870125,50.2,91.3,477.8,478,0.82,1.9,1.8,26,2.0828710135360136,1.4280576960151425,0.8843277250351534,0.8843277250351534,"(1, -18, 5)","(1, 18, 5)","(1, -18, 5)"
-6,-6,17,340.86,1030.98,6,17,6,0.6267894736842107,5.7,333.1,478.1,478,0.15,1.655,1.555,12,0.27480198395775035,0.8311780479398035,0.1501507219386873,0.1501507219386873,"(-6, -6, 17)","(6, 17, 6)","(-6, -6, 17)"
-2,-12,10,2103.4700000000003,1707.47,2,12,10,0.7562222562226345,38.5,203.6,478.1,478,1.42,2.55,2.16,21,1.6958215372751544,1.3765655798519625,0.20036934041661614,0.20036934041661614,"(-2, -12, 10)","(2, 12, 10)","(-2, -12, 10)"
7,-3,-17,7519.6900000000005,3889.71,3,17,7,0.6393086165574583,415.7,67.3,478.2,478,11.73,9.885,4.715,24,6.062388460796972,3.135891641789301,-1.8073365366569747,1.8073365366569747,"(7, -3, -17)","(3, 17, 7)","(7, -3, -17)"
1,1,-3,444326.0000000001,177560.0,1,3,1,3.590698602576588,285.2,235.3,478.3,478,984.1,592.98,236.97500000000002,14,358.2164710555988,143.14921161631798,-4.372245727918874,4.372245727918874,"(1, 1, -3)","(1, 3, 1)","(1, 1, -3)"
0,14,-7,3685.3300000000004,2209.9200000000005,0,14,7,0.7608381012584287,427.7,346.1,478.4,478,1.4,2.69,2.08,11,2.971120094874776,1.7816417308804546,0.881838400865452,0.881838400865452,"(0, 14, -7)","(0, 14, 7)","(0, 14, -7)"
5,2,-14,21908.0,9469.87,2,14,5,0.7939333333333335,419.1,150.1,478.6,479,5.79,7.92,4.11,27,17.662271503099202,7.634627306876668,1.5550558037594842,1.5550558037594842,"(5, 2, -14)","(2, 14, 5)","(5, 2, -14)"
5,0,-13,6805.4,3438.3599999999997,0,13,5,0.8550163710978645,392.6,136.1,478.7,479,9.67,11.865,5.415,12,5.486526496585325,2.772012408499003,-1.5091828198849777,1.5091828198849777,"(5, 0, -13)","(0, 13, 5)","(5, 0, -13)"
1,11,-8,4163.29,2501.59,1,11,8,0.8732102463946483,417.3,303.5,478.8,479,3.48,6.425,3.38,22,3.3564523610616157,2.016786642753238,-0.06125964755980429,0.06125964755980429,"(1, 11, -8)","(1, 11, 8)","(1, 11, -8)"
7,-5,-16,948.48,1335.9599999999998,5,16,7,0.6555688739444916,388.6,53.5,479.2,479,0.29,0.97,1.62,23,0.7646663901433053,1.0770535072704222,0.44070827209527674,0.44070827209527674,"(7, -5, -16)","(5, 16, 7)","(7, -5, -16)"
3,-18,0,2587.82,1572.2800000000002,0,18,3,0.6526091799398335,107.9,47.2,479.4,479,1.17,1.22,1.44,13,2.0863054336840507,1.2675751432761009,0.7228805633690648,0.7228805633690648,"(3, -18, 0)","(0, 18, 3)","(3, -18, 0)"
5,4,-15,17532.0,7892.26,4,15,5,0.730187639392646,445.5,163.9,479.4,479,8.57,12.725,5.859999999999999,26,14.134331933190397,6.362755107405957,0.8745161237957703,0.8745161237957703,"(5, 4, -15)","(4, 15, 5)","(5, 4, -15)"
-5,17,4,3252.0699999999997,1587.18,4,17,5,0.6555688739444916,324.0,478.4,479.8,480,4.24,4.725,2.775,28,2.621825054184947,1.2795875517751047,-1.2646066645226768,1.2646066645226768,"(-5, 17, 4)","(4, 17, 5)","(-5, 17, 4)"
2,6,-8,7637.849999999999,3987.65,2,8,6,1.167773526680317,380.2,247.9,480.3,480,2.4,5.5600000000000005,3.04,20,6.15764927879981,3.2148510571176527,1.1688408613768924,1.1688408613768924,"(2, 6, -8)","(2, 8, 6)","(2, 6, -8)"
-8,7,16,3222.27,2071.53,7,16,8,0.6199577767771367,112.6,471.7,480.4,480,2.17,3.215,2.165,18,2.5978002371869393,1.6700714481840009,0.2561568474523171,0.2561568474523171,"(-8, 7, 16)","(7, 16, 8)","(-8, 7, 16)"
5,6,-16,18224.0,8242.49,5,16,6,0.668876078359731,471.8,177.8,480.6,481,14.45,18.045,8.170000000000002,26,14.692223656768297,6.645111203285564,0.03645140756237972,0.03645140756237972,"(5, 6, -16)","(5, 16, 6)","(5, 6, -16)"
2,4,-7,3835.4199999999996,2341.92,2,7,4,1.4336751243984258,353.7,233.9,480.6,481,11.08,13.52,5.84,21,3.092122939949641,1.8880603833548515,-4.23073177662723,4.23073177662723,"(2, 4, -7)","(2, 7, 4)","(2, 4, -7)"
5,-2,-12,2674.04,1995.9499999999998,2,12,5,0.9054245036400925,365.9,122.2,480.6,481,6.0,11.0,5.199999999999999,26,2.155816162595736,1.6091387076232815,-2.3889698378346593,2.3889698378346593,"(5, -2, -12)","(2, 12, 5)","(5, -2, -12)"
-5,-2,13,6200.760000000001,3214.81,2,13,5,0.8463357770263218,79.6,342.0,480.7,481,3.36,7.51,3.38,27,4.999064572099572,2.5917859709183104,0.6324073787307467,0.6324073787307467,"(-5, -2, 13)","(2, 13, 5)","(-5, -2, 13)"
1,-8,1,68182.0,27454.0,1,8,1,1.465896566072874,173.0,168.6,481.3,481,27.42,42.055,17.085,14,54.968458810676914,22.133467310849255,1.2446517494876805,1.2446517494876805,"(1, -8, 1)","(1, 8, 1)","(1, -8, 1)"
-1,17,-6,931.5500000000002,1349.8,1,17,6,0.6595785068878961,439.2,389.6,481.5,482,0.66,1.13,1.53,25,0.7510173917615512,1.08821134174198,0.08363944416886243,0.08363944416886243,"(-1, 17, -6)","(1, 17, 6)","(-1, 17, -6)"
0,-17,7,460.0799999999999,1150.73,0,17,7,0.6477642043961997,34.8,120.5,481.6,482,0.0,0.6,1.39,11,0.3709173759880354,0.9277207269838116,0.39981576912047134,0.39981576912047134,"(0, -17, 7)","(0, 17, 7)","(0, -17, 7)"
-4,18,1,1498.83,1352.99,1,18,4,0.6449085070028866,366.7,462.6,481.6,482,0.05,0.755,1.395,28,1.2083596127894,1.0907831258434448,1.06195226653667,1.06195226653667,"(-4, 18, 1)","(1, 18, 4)","(-4, 18, 1)"
2,8,-9,9517.769999999999,4656.16,2,9,8,0.9756232941461255,406.3,260.9,481.6,482,3.57,8.065,4.02,20,7.67324437849427,3.7538050977665867,1.0930893511055197,1.0930893511055197,"(2, 8, -9)","(2, 9, 8)","(2, 8, -9)"
5,8,-17,363.21,1655.31,5,17,8,0.6125328648995176,497.3,192.3,481.7,482,0.19,0.595,1.2650000000000001,18,0.2928205967062562,1.3345140880863218,0.07704721712882011,0.07704721712882011,"(5, 8, -17)","(5, 17, 8)","(5, 8, -17)"
-2,18,-4,2141.7900000000004,1668.0800000000002,2,18,4,0.6420902480398741,423.6,418.3,482.1,482,5.01,4.9350000000000005,2.825,30,1.7267151945692372,1.3448092865113073,-2.4414501285518573,2.4414501285518573,"(-2, 18, -4)","(2, 18, 4)","(-2, 18, -4)"
-7,-3,18,1629.7599999999998,1948.05,3,18,7,0.6093174470741016,14.7,375.5,482.6,483,0.98,1.59,1.85,23,1.3139156292172243,1.5705216360056782,0.21261447251785395,0.21261447251785395,"(-7, -3, 18)","(3, 18, 7)","(-7, -3, 18)"
-7,4,15,353.84,1244.41,4,15,7,0.6993205594200606,102.1,428.3,482.7,483,0.36,0.72,1.4249999999999998,22,0.28526648478439937,1.0032457221641262,-0.07449173573787198,0.07449173573787198,"(-7, 4, 15)","(4, 15, 7)","(-7, 4, 15)"
-5,-7,15,6679.790000000001,3575.68,5,15,7,0.6887152524785957,18.6,303.7,482.8,483,6.77,8.1,4.1,23,5.385259474332985,2.882720055148884,-0.4803590009351417,0.4803590009351417,"(-5, -7, 15)","(5, 15, 7)","(-5, -7, 15)"
0,16,-8,4348.5199999999995,2495.2099999999996,0,16,8,0.665733338601125,454.4,360.2,483.0,483,4.11,4.44,2.72,11,3.505785141348226,2.011643074550308,-0.30035887891635216,0.30035887891635216,"(0, 16, -8)","(0, 16, 8)","(0, 16, -8)"
-6,1,14,2756.0099999999998,1918.24,1,14,6,0.7801845302795704,91.0,385.5,483.0,483,0.47,1.51,1.69,26,2.2219005333785113,1.5464887569885437,1.1328246167078273,1.1328246167078273,"(-6, 1, 14)","(1, 14, 6)","(-6, 1, 14)"
-3,19,-2,6738.340000000001,3343.62,2,19,3,0.6157997300150685,407.7,447.4,483.1,483,6.66,5.82,3.365,26,5.432462596320682,2.695632839291243,-0.4553800450071947,0.4553800450071947,"(-3, 19, -2)","(2, 19, 3)","(-3, 19, -2)"
7,-7,-15,854.1599999999999,1201.8299999999997,7,15,7,0.6626344854445094,362.4,39.3,483.2,483,1.0,2.64,2.145,12,0.6886254257388722,0.968917644722006,-0.3213633026060382,0.3213633026060382,"(7, -7, -15)","(7, 15, 7)","(7, -7, -15)"
1,13,-9,284.44,1263.57,1,13,9,0.7516894146491739,443.9,317.8,483.4,483,0.2,1.46,1.645,22,0.22931607204407234,1.0186925508111675,0.028778135287951638,0.028778135287951638,"(1, 13, -9)","(1, 13, 9)","(1, 13, -9)"
6,-10,-11,948.2600000000001,870.9809999999999,6,11,10,0.7428630098220451,294.1,40.5,483.7,484,2.73,4.22,2.41,23,0.7644890257225146,0.7021865481121436,-2.7991293475527828,2.7991293475527828,"(6, -10, -11)","(6, 11, 10)","(6, -10, -11)"
2,2,-6,151905.0,60942.99999999999,2,6,2,1.795349301288294,327.3,220.1,483.7,484,60.36,176.165,70.68,14,122.46610154638873,49.13236316475144,1.264056877096132,1.264056877096132,"(2, 2, -6)","(2, 6, 2)","(2, 2, -6)"
-1,-16,9,3017.88,2204.6,1,16,9,0.6477642043961997,19.2,149.6,483.7,484,1.13,2.65,2.13,19,2.4330206282532876,1.7773527367049708,0.7331243828779614,0.7331243828779614,"(-1, -16, 9)","(1, 16, 9)","(-1, -16, 9)"
2,10,-10,1477.54,1690.44,2,10,10,0.8337967760344787,432.8,274.3,483.9,484,2.33,4.25,2.715,10,1.19119557406834,1.36283596127894,-0.835613718956286,0.835613718956286,"(2, 10, -10)","(2, 10, 10)","(2, 10, -10)"
-5,9,8,2215.24,1178.41,5,9,8,0.9133786052183337,219.8,422.5,484.1,484,0.63,1.92,1.45,23,1.7859307250559373,0.9500363959269277,1.2167225698002058,1.2167225698002058,"(-5, 9, 8)","(5, 9, 8)","(-5, 9, 8)"
-3,3,6,33649.0,13690.0,3,6,3,1.6206096303780486,198.2,336.1,484.1,484,29.88,37.305,15.225000000000001,12,27.12788815993176,11.03690418465529,-0.24935541652110424,0.24935541652110424,"(-3, 3, 6)","(3, 6, 3)","(-3, 3, 6)"
-4,-3,11,6311.47,3313.8099999999995,3,11,4,0.9855958527365601,95.3,313.1,484.2,484,3.19,7.735,3.75,26,5.088319185852908,2.671599960274108,0.7105551782004592,0.7105551782004592,"(-4, -3, 11)","(3, 11, 4)","(-4, -3, 11)"
3,-13,-2,12987.0,5376.83,2,13,3,0.8827538112117057,169.5,85.7,485.2,485,11.57,14.67,6.54,30,10.470144240037856,4.3348106301811615,-0.2537263686455847,0.2537263686455847,"(3, -13, -2)","(2, 13, 3)","(3, -13, -2)"
5,-4,-11,4903.120000000001,2548.4300000000003,4,11,5,0.9356594063500664,339.7,108.0,485.3,485,4.0,10.44,5.005,24,3.9529047221232325,2.0545491403433953,-0.02292243926027295,0.02292243926027295,"(5, -4, -11)","(4, 11, 5)","(5, -4, -11)"
-2,-15,11,328.72,974.3439999999999,2,15,11,0.6365628259870126,5.9,178.3,485.4,485,0.0,0.49,1.25,19,0.2650146927377565,0.7855179964129856,0.3373757112477729,0.3373757112477729,"(-2, -15, 11)","(2, 15, 11)","(-2, -15, 11)"
