frame,SRES,absSRES,Miller,asu,Resolution,zobs,Fo^2_scaled,Fo^2_sigma_scaled,Fc^2
1597,-3.397278183715637,3.397278183715637,"(-1, -5, 0)","(0, 5, 1)",2.335547053360634,1596.8,18.80304720954823,7.634627306876668,44.74
1597,-2.803056893509168,2.803056893509168,"(-10, 0, 8)","(0, 10, 8)",0.9299366651657051,1597.4,3.482606836358538,1.8648901403842892,8.71
1597,-2.2835255834723163,2.2835255834723163,"(-12, 10, 11)","(10, 12, 11)",0.6233455494126857,1597.4,1.6477638412600115,1.060744042576808,4.07
1597,-0.376947990548435,0.376947990548435,"(-7, -4, 5)","(4, 7, 5)",1.255318821831508,1596.8,131.6495475337816,52.899744702727645,151.59
1597,0.29704576743683586,0.29704576743683586,"(5, 15, -2)","(2, 15, 5)",0.7472371183390332,1597.0,1.6031325033737795,1.1551502865522014,1.26
1597,0.5940215269067763,0.5940215269067763,"(-6, 1, 5)","(1, 6, 5)",1.512444512445269,1596.7,26.99083383477534,11.011105723449374,20.45
1598,-1.6529490575400305,1.6529490575400305,"(-4, 5, 4)","(4, 5, 4)",1.577385584028761,1598.0,187.94743329847574,75.23073148218468,312.3
1598,-0.9657983671847438,0.9657983671847438,"(11, 8, -8)","(8, 11, 8)",0.754702209949601,1597.6,5.684771546914525,2.832090575032277,8.42
1598,-0.12375367393719534,0.12375367393719534,"(12, 7, -9)","(7, 12, 9)",0.7194490009469079,1597.8,2.5471626950512047,1.7198463542731621,2.76
1598,0.3589399799467014,0.3589399799467014,"(-9, -13, 5)","(5, 13, 9)",0.7181397205153176,1598.3,0.7075953567443463,0.884814661190725,0.39
1598,0.8065943745667026,0.8065943745667026,"(9, -3, -8)","(3, 9, 8)",0.9596545678578257,1597.6,21.266800254713065,8.848065991715982,14.13
1598,1.7479098728889877,1.7479098728889877,"(10, 9, -7)","(7, 10, 9)",0.7852562057670428,1597.8,8.270825422233644,3.902275242006625,1.45
1599,-1.5401806162506486,1.5401806162506486,"(3, 3, -2)","(2, 3, 3)",2.5390073310789654,1598.6,414.3434420148037,165.63418296109782,669.45
1599,0.8386727287357557,0.8386727287357557,"(-12, 3, 10)","(3, 12, 10)",0.7487124151718143,1599.3,0.9208599487068637,0.9191427386328451,0.15
1599,1.0905733828168729,1.0905733828168729,"(-5, -12, 2)","(2, 12, 5)",0.9054245036400925,1598.6,11.482733842369997,5.02738644529219,6.0
1599,1.229792092394286,1.229792092394286,"(0, 14, 2)","(0, 14, 2)",0.8420934657150596,1599.2,8.788407050177305,3.722911440472503,4.21
1599,1.2382346410697762,1.2382346410697762,"(13, 6, -10)","(6, 13, 10)",0.6819073563343858,1598.6,3.343577316516039,2.0622725546669156,0.79
1599,2.2364777109015237,2.2364777109015237,"(9, 10, -6)","(6, 10, 9)",0.8084355974395075,1599.0,12.941959304329536,5.768874530445806,0.04
1600,-3.740210027914146,3.740210027914146,"(-4, -13, 1)","(1, 13, 4)",0.8732102463946483,1600.3,1.8588758741156604,1.3130610551897786,6.77
1600,-1.0671482625158382,1.0671482625158382,"(-13, -8, 9)","(8, 13, 9)",0.6720637504830743,1599.9,4.963881920630005,2.629548468508468,7.77
1600,-1.0583991421292658,1.0583991421292658,"(-13, -2, 10)","(2, 13, 10)",0.7207654686552771,1599.5,0.4055034380422145,0.7695551985418261,1.22
1600,-0.18981340767646693,0.18981340767646693,"(-15, 1, 12)","(1, 15, 12)",0.6191194291633625,1599.7,0.5211934125124872,0.7312791503332885,0.66
1600,0.2872921343007729,0.2872921343007729,"(14, 5, -11)","(5, 14, 11)",0.6439649680820838,1599.5,0.5301180676859083,0.9054131200598223,0.27
1600,0.7302337287108952,0.7302337287108952,"(-1, -16, -2)","(1, 16, 2)",0.7371485941168371,1600.4,1.4400701045141466,0.986081683443066,0.72
1600,0.8129827131933454,0.8129827131933454,"(-2, 17, 4)","(2, 17, 4)",0.6774793396579933,1600.4,0.4949273541972156,0.510376601449995,0.08
1600,2.238114586994943,2.238114586994943,"(10, -4, -9)","(4, 10, 9)",0.8484811183060162,1600.5,8.59894960069637,3.824178462724845,0.04
1601,-3.63366999403349,3.63366999403349,"(8, -8, -8)","(8, 8, 8)",0.8594580444724068,1600.8,40.34476231648682,16.332038347169238,99.69
1601,-2.9906934686813917,2.9906934686813917,"(8, 11, -5)","(5, 11, 8)",0.8217990746208098,1601.0,5.844399525626121,2.9376465914601018,14.63
1601,-0.6739803282614999,0.6739803282614999,"(2, 19, 1)","(1, 19, 2)",0.6224934019884274,1601.3,1.6803747086281133,1.112236158739988,2.43
1601,0.17931583819755978,0.17931583819755978,"(-8, -14, 4)","(4, 14, 8)",0.7168375621992129,1601.1,2.22361774345253,1.5258983601385732,1.95
1601,0.42599611832610557,0.42599611832610557,"(-3, -14, 0)","(0, 14, 3)",0.8317606392319908,1601.4,10.62493500727334,4.63603991283672,8.65
1601,0.5031750118254561,0.5031750118254561,"(-10, -6, 7)","(6, 10, 7)",0.875567093451516,1600.8,3.67227389833677,1.9918991897086573,2.67
1602,-2.3113794521169906,2.3113794521169906,"(-8, 11, 8)","(8, 11, 8)",0.754702209949601,1602.0,4.125407745380404,1.8580213000882146,8.42
1602,-1.5811441202023542,1.5811441202023542,"(-2, -15, -1)","(1, 15, 2)",0.785256205767043,1601.8,8.369182055581195,3.687720726983811,14.2
1602,0.4182800809123064,0.4182800809123064,"(9, 3, -7)","(3, 9, 7)",1.0101081963558776,1602.3,29.007144818400096,12.066424027153815,23.96
1602,0.4796031643451084,0.4796031643451084,"(15, 4, -12)","(4, 15, 12)",0.6069388402830684,1601.7,0.43271275259532743,0.8813802410426878,0.01
1603,-1.9118501451052154,1.9118501451052154,"(-7, -15, 3)","(3, 15, 7)",0.7079165694189893,1603.2,3.4723116379335517,2.0648524007875073,7.42
1603,-1.266724027834682,1.266724027834682,"(4, 16, -1)","(1, 16, 4)",0.720765468655277,1602.6,1.5430623988596328,1.1027955343424487,2.94
1603,1.714022100597758,1.714022100597758,"(10, 2, -8)","(2, 10, 8)",0.9187992973492766,1602.8,13.568378190485648,5.979140051293136,3.32
1603,2.382154466394128,2.382154466394128,"(8, 4, -6)","(4, 8, 6)",1.1057228911752557,1602.8,22.416444182201634,9.405957715293884,0.01
1604,-1.595415331750621,1.595415331750621,"(-12, -9, 8)","(8, 12, 9)",0.700529411764706,1604.5,8.293399075788821,4.034435921553048,14.73
1604,-0.5767203396556525,0.5767203396556525,"(7, 5, -5)","(5, 7, 5)",1.196899534192196,1603.9,66.10775063824317,26.793314366167557,81.56
1604,0.01721560019787503,0.01721560019787503,"(-10, 7, 9)","(7, 10, 9)",0.785256205767043,1604.0,1.4675374036793185,1.0186925508111675,1.45
1604,0.2052822345640266,0.2052822345640266,"(-15, -5, 11)","(5, 15, 11)",0.6182844733833726,1603.7,0.16134518878561455,0.6885407745380403,0.02
1604,1.2317227333856813,1.2317227333856813,"(7, 12, -4)","(4, 12, 7)",0.8237627550181085,1604.0,11.697183551144162,5.250518948665969,5.23
1604,1.2932329939493972,1.2932329939493972,"(11, 1, -9)","(1, 11, 9)",0.8358479397145893,1604.2,12.90729262208409,5.681337126766487,5.56
1604,1.352335553958776,1.352335553958776,"(2, 11, 0)","(0, 11, 2)",1.0651733417618001,1604.3,4.182906065793086,2.035667891548316,1.43
1605,-3.1280186929814127,3.1280186929814127,"(-4, -18, 0)","(0, 18, 4)",0.6458562055405942,1605.4,2.1438037540967323,1.3894406243975392,6.49
1605,-1.2768619192186255,1.2768619192186255,"(11, -5, -10)","(5, 11, 10)",0.7592901075871297,1604.9,1.2426876902315198,0.9611942303984858,2.47
1605,-0.2757223633989684,0.2757223633989684,"(0, -6, -1)","(0, 6, 1)",1.9578275398195002,1605.1,46.43803637255875,18.649062644225427,51.58
1605,-0.13182439267177273,0.13182439267177273,"(-8, 4, 7)","(4, 8, 7)",1.0485289843431855,1604.6,14.418115006455459,6.082978857646942,15.22
1605,0.3590378049610732,0.3590378049610732,"(-3, -19, -1)","(1, 19, 3)",0.6182844733833726,1604.6,0.6488877334626371,0.7767642560450536,0.37
1605,0.9491325151281879,0.9491325151281879,"(-5, -17, 1)","(1, 17, 5)",0.6709961346374604,1605.2,8.569926331839717,3.8876829873870284,4.88
1605,1.3342050245317492,1.3342050245317492,"(-6, -16, 2)","(2, 16, 6)",0.6921965649000721,1604.8,3.8095862081052494,2.0983178421830546,1.01
1606,-0.06668280820010894,0.06668280820010894,"(12, 0, -10)","(0, 12, 10)",0.7623956015604293,1605.9,1.8708963446337914,1.3362312981603406,1.96
1606,0.45181186296166864,0.45181186296166864,"(-12, -3, 9)","(3, 12, 9)",0.7785156844535447,1606.5,6.160221062901274,3.010591740519825,4.8
1606,0.6644803433777571,0.6644803433777571,"(-9, -7, 6)","(6, 9, 7)",0.924317661063672,1606.1,0.5341490772493324,0.7737611539203028,0.02
1606,1.6679941915013208,1.6679941915013208,"(6, 6, -4)","(4, 6, 6)",1.2695036655394827,1606.1,12.753308056761286,5.60152313741069,3.41
1607,0.18959666862201144,0.18959666862201144,"(-9, -1, 7)","(1, 9, 7)",1.0404941610776304,1606.6,3.164213514981918,1.7627604820853755,2.83
1608,-2.921820489610597,2.921820489610597,"(9, -9, -9)","(9, 9, 9)",0.763962706197695,1607.5,11.73185023338961,4.917533372669754,26.1
1608,-0.793532706318127,0.793532706318127,"(2, 4, -1)","(1, 4, 2)",2.598756854820434,1607.5,88.82490813387624,35.6067136756381,117.08
1608,0.4847908539902139,0.4847908539902139,"(13, -1, -11)","(1, 13, 11)",0.6981179436386382,1608.1,0.621001209302869,0.930300573104403,0.17
1608,0.4998189732634239,0.4998189732634239,"(-13, 5, 11)","(5, 13, 11)",0.6709961346374606,1607.6,1.0461598499763396,1.0126863465616656,0.54
1608,0.7014431113444677,0.7014431113444677,"(-14, 0, 11)","(0, 14, 11)",0.668876078359731,1607.8,1.6855182768310422,1.2624235130540444,0.8
1608,1.0088115878502588,1.0088115878502588,"(6, 13, -3)","(3, 13, 6)",0.8140824804936716,1607.7,6.108728946738095,2.9427982216821573,3.14
1608,1.8452501646926704,1.8452501646926704,"(-6, 8, 6)","(6, 8, 6)",1.0211883252310692,1608.1,2.45104730302092,1.1603019167742574,0.31
1609,-0.9048214261814737,0.9048214261814737,"(-11, -10, 7)","(7, 11, 10)",0.724758659703225,1608.7,1.6546246195369594,1.265857933202082,2.8
1609,-0.2875174042902788,0.2875174042902788,"(12, -6, -11)","(6, 12, 11)",0.6864233484439737,1609.0,0.8788084569412231,0.873656826719167,1.13
1609,0.6395238731864032,0.6395238731864032,"(-11, 2, 9)","(2, 11, 9)",0.8297393467198877,1609.1,4.622310294263698,2.3334708160749646,3.13
1610,-3.8698886109052033,3.8698886109052033,"(5, 7, -3)","(3, 7, 5)",1.3071825722172228,1610.1,4.089362457864266,2.0725758151110276,12.11
1610,-0.3080559947370741,0.3080559947370741,"(3, 17, 0)","(0, 17, 3)",0.6898698471742831,1610.1,8.21842229790913,3.7057474017514433,9.36
1610,0.09340561111012977,0.09340561111012977,"(-5, -6, 3)","(3, 6, 5)",1.4233977508563298,1609.8,93.63067773539052,37.69235802375374,90.11
1610,0.30018022332195937,0.30018022332195937,"(-5, 0, 4)","(0, 5, 4)",1.8598733303314101,1609.6,95.43253901024109,38.31877690990985,83.93
1610,1.3230631096195375,1.3230631096195375,"(-14, -6, 10)","(6, 14, 10)",0.6535912861086114,1609.5,2.267386445292189,1.6305998025389516,0.11
1611,-0.956952357301388,0.956952357301388,"(12, 6, -9)","(6, 12, 9)",0.7371485941168371,1610.7,0.37117536060009454,0.8243092076437287,1.16
1611,-0.27637883371020333,0.27637883371020333,"(14, -2, -12)","(2, 14, 12)",0.6420902480398741,1610.9,0.4399201976947299,0.7601153803461992,0.65
1611,-0.006865248934286484,0.006865248934286484,"(11, 7, -8)","(7, 11, 8)",0.7785156844535448,1611.3,0.6239196602267881,0.885669235218171,0.63
1611,0.02658085949940157,0.02658085949940157,"(12, 13, -8)","(8, 13, 12)",0.613344704705642,1610.6,0.9285833630303844,1.0753362971964036,0.9
1611,0.5760699713803672,0.5760699713803672,"(-8, -8, 5)","(5, 8, 8)",0.9627855861858968,1611.4,0.5192182178264095,0.8839520251441524,0.01
1612,0.3160230652791751,0.3160230652791751,"(11, 14, -7)","(7, 14, 11)",0.6224934019884274,1611.8,0.7046769058204271,1.0590268325027894,0.37
1612,0.4898163606010016,0.4898163606010016,"(13, 5, -10)","(5, 13, 10)",0.6945469844477352,1611.6,0.43759833618619753,0.8933926495416917,0.0
1612,0.9899996583999452,0.9899996583999452,"(10, 8, -7)","(7, 10, 8)",0.8159912345336077,1612.2,0.9345895672798863,0.9440301916774257,0.0
1613,-1.1112466356266633,1.1112466356266633,"(13, -7, -12)","(7, 13, 12)",0.6259231436589927,1613.2,0.30826742535329754,0.5774888796714434,0.95
1613,-0.730095895324176,0.730095895324176,"(1, -7, -2)","(1, 7, 2)",1.6206096303780484,1613.1,11.199756971017624,4.561377553702978,14.53
1613,-0.14165659794713928,0.14165659794713928,"(-11, -4, 8)","(4, 11, 8)",0.8399960939260048,1613.2,1.2898908122192165,1.1302628335076206,1.45
1613,-0.1341825443055832,0.1341825443055832,"(-10, -11, 6)","(6, 11, 10)",0.7428630098220451,1613.0,2.5162690377571226,1.5928373049487943,2.73
1613,0.27028867489617664,0.27028867489617664,"(5, 14, -2)","(2, 14, 5)",0.7939333333333335,1612.9,6.6262299544904835,3.09384015002366,5.79
1613,0.36789703559836967,0.36789703559836967,"(14, 4, -11)","(4, 14, 11)",0.6526091799398335,1612.6,0.6182520607806136,0.9466019757788905,0.27
1613,0.5439814978501055,0.5439814978501055,"(10, -10, -10)","(10, 10, 10)",0.6875664355779255,1613.2,0.8244785100453925,0.7435519620500896,0.42
1614,-1.6972018139117384,1.6972018139117384,"(15, 3, -12)","(3, 15, 12)",0.6125328648995176,1613.8,1.8142525982485556,1.4469389448102212,4.27
1614,-0.9052419792578875,0.9052419792578875,"(-11, 9, 10)","(9, 11, 10)",0.6852859436055226,1613.7,1.751602647613817,1.1139533688140066,2.76
1614,-0.24002036637165847,0.24002036637165847,"(10, 15, -6)","(6, 15, 10)",0.6267894736842107,1614.2,10.530609383489217,4.872047460756077,11.7
1615,-0.7898604222414957,0.7898604222414957,"(-15, 2, 12)","(2, 15, 12)",0.6166246462991831,1614.6,2.884437265222903,1.7035449515986747,4.23
1615,-0.4437818157412846,0.4437818157412846,"(-13, -7, 9)","(7, 13, 9)",0.6887152524785957,1614.7,2.8509718238273556,1.890632167456316,3.69
1615,0.07800205553267003,0.07800205553267003,"(-8, -2, 6)","(2, 8, 6)",1.167773526680317,1614.8,2.5248470261080893,1.600560719272315,2.4
1616,-0.2781400646593878,0.2781400646593878,"(-9, 13, 9)","(9, 13, 9)",0.6545778395548187,1616.3,3.236304090014196,1.5233185140179817,3.66
1616,0.041123382350184985,0.041123382350184985,"(-7, -9, 4)","(4, 9, 7)",0.9855958527365601,1616.3,13.860223282877556,6.0846960677209605,13.61
1616,0.15445695675113438,0.15445695675113438,"(-13, -1, 10)","(1, 13, 10)",0.7247586597032251,1615.7,3.230297885764694,1.8794743329847576,2.94
1616,0.2208170151155371,0.2208170151155371,"(8, 10, -5)","(5, 10, 8)",0.8662522849401447,1616.3,10.272624771430072,4.676382256547469,9.24
1616,0.2506625569980535,0.2506625569980535,"(4, 8, -2)","(2, 8, 4)",1.299378427410217,1616.0,23.420165563494237,9.655074106313494,21.0
1616,0.33461882542397503,0.33461882542397503,"(-4, -7, 2)","(2, 7, 4)",1.4336751243984258,1615.7,12.92422286225047,5.511413949629906,11.08
1617,-0.5572116629223267,0.5572116629223267,"(-15, -4, 11)","(4, 15, 11)",0.6259231436589927,1617.3,4.301337126766487,2.4742175459914826,5.68
1617,0.15784627534889267,0.15784627534889267,"(-1, 15, 3)","(1, 15, 3)",0.7768575021993446,1616.6,1.7069793717467125,0.931155147131849,1.56
1617,0.5585524753699724,0.5585524753699724,"(1, 12, 1)","(1, 12, 1)",0.9855958527365601,1616.8,0.36585442797637474,0.6191977356241929,0.02
1617,0.8766655431973935,0.8766655431973935,"(9, 16, -5)","(5, 16, 9)",0.6259231436589927,1617.2,3.133319857687836,2.0228009090218664,1.36
1617,1.4390761912709673,1.4390761912709673,"(-9, -12, 5)","(5, 12, 9)",0.7531912930989049,1616.9,2.2055991307040244,1.470109187780783,0.09
1619,-1.799467411516118,1.799467411516118,"(-12, 4, 10)","(4, 12, 10)",0.7385648271114419,1618.6,7.94186279378173,3.67227389833677,14.55
1619,0.2324449356132888,0.2324449356132888,"(2, 18, 1)","(1, 18, 2)",0.656564423301544,1619.1,1.1774659554953175,0.8925380755142457,0.97
1619,0.3987255161602326,0.3987255161602326,"(-7, 3, 6)","(3, 7, 6)",1.2283195621695973,1619.4,13.250734636887826,5.594662359133742,11.02
1619,1.218451089790779,1.218451089790779,"(-10, 1, 8)","(1, 10, 8)",0.9271143926019579,1619.3,1.5027200551488844,1.1594392807276848,0.09
1620,-2.39391207570415,2.39391207570415,"(7, 11, -4)","(4, 11, 7)",0.8732102463946483,1619.7,5.970554000923042,2.953093420107143,13.04
1620,-2.3345223303009384,2.3345223303009384,"(13, 11, -9)","(9, 13, 11)",0.6182844733833726,1620.0,1.01525813066313,1.1585847067002386,3.72
1620,-1.774938989185185,1.774938989185185,"(4, 15, -1)","(1, 15, 4)",0.7655395142864178,1619.6,2.7891764472200635,1.5610810116081388,5.56
1620,0.09397855976604666,0.09397855976604666,"(-12, -8, 8)","(8, 12, 8)",0.7220891896394225,1620.3,5.255670578888025,2.7205202923358236,5.0
1620,0.14518280767647057,0.14518280767647057,"(-12, 11, 11)","(11, 12, 11)",0.6061521402242558,1620.5,1.1225394191841003,0.9817926892675828,0.98
1620,0.16181011369110881,0.16181011369110881,"(-8, -13, 4)","(4, 13, 8)",0.754702209949601,1620.5,4.650632167456315,2.4141393794582084,4.26
1620,0.5077509752184376,0.5077509752184376,"(-10, -5, 7)","(5, 10, 7)",0.9028189600981162,1620.0,8.770670608098238,4.038732977747658,6.72
1620,1.0365338881323771,1.0365338881323771,"(-9, 6, 8)","(6, 9, 8)",0.8851889987657506,1619.6,9.963849438871783,4.345105828606147,5.46
1621,-3.3186192368438228,3.3186192368438228,"(11, -11, -11)","(11, 11, 11)",0.6250603959799322,1620.7,22.931607204407232,9.491415118038475,54.43
1621,0.32877962058376803,0.32877962058376803,"(8, 17, -4)","(4, 17, 8)",0.6199577767771367,1620.8,0.27900229592283826,0.6965221734736201,0.05
1621,1.3967730585846891,1.3967730585846891,"(-6, -10, 3)","(3, 10, 6)",0.9889886195781894,1620.9,2.2261895275539954,1.486418652474397,0.15
1622,-0.00278447660164513,0.00278447660164513,"(-3, -8, 1)","(1, 8, 3)",1.3843931298001442,1622.4,14.932471826748376,6.294961588568289,14.95
1622,0.16159080097251186,0.16159080097251186,"(11, 13, -7)","(7, 13, 11)",0.6468080943482808,1622.4,0.2576379452366903,0.851768444789774,0.12
1623,0.47078938351702265,0.47078938351702265,"(9, 2, -7)","(2, 9, 7)",1.028780908024842,1623.2,17.96217861461796,7.608877217785515,14.38
1623,0.4903033872317873,0.4903033872317873,"(11, 0, -9)","(0, 11, 9)",0.8379143160193048,1623.1,1.572238846079697,1.248693894481022,0.96
1623,2.0622570052639086,2.0622570052639086,"(10, 1, -8)","(1, 10, 8)",0.9271143926019579,1622.9,6.916301402674486,3.310111875120491,0.09
1624,-2.939836509759548,2.939836509759548,"(1, 5, 0)","(0, 5, 1)",2.335547053360634,1623.6,20.425125457870106,8.270825422233644,44.74
1624,-2.8724770064311484,2.8724770064311484,"(12, -1, -10)","(1, 12, 10)",0.7608381012584287,1623.9,2.1867178819089457,1.4598139893557978,6.38
1624,-1.3098630682869237,1.3098630682869237,"(8, 3, -6)","(3, 8, 6)",1.1406753230698694,1624.5,32.71486741483761,13.516781268073819,50.42
1624,-1.3014557140424756,1.3014557140424756,"(-12, -2, 9)","(2, 12, 9)",0.7869688712819666,1623.7,19.172287685557883,8.166019173584619,29.8
1624,0.5138107106811882,0.5138107106811882,"(-14, 1, 11)","(1, 14, 11)",0.6678235583082157,1623.5,0.4181204979757321,0.7359140051293134,0.04
1624,0.5940551147244019,0.5940551147244019,"(-4, -1, 3)","(1, 4, 3)",2.335547053360634,1623.7,11.809245617007353,4.914098952521718,8.89
1624,0.673111685174779,0.673111685174779,"(-7, -14, 3)","(3, 14, 7)",0.7472371183390332,1624.1,0.7793392649541692,1.009251926413628,0.1
1624,0.7342149259521575,0.7342149259521575,"(-7, -3, 5)","(3, 7, 5)",1.3071825722172228,1624.0,17.4816822746578,7.316225923480922,12.11
1624,1.8058105576977177,1.8058105576977177,"(-14, -5, 10)","(5, 14, 10)",0.6646955619162451,1623.8,4.419776249759016,2.4364550484013248,0.02
1625,-1.6748631221578947,1.6748631221578947,"(13, 4, -10)","(4, 13, 10)",0.7054282785233033,1625.4,2.8518263978548015,1.9095134162513947,6.05
1625,0.43985358368429417,0.43985358368429417,"(10, 14, -6)","(6, 14, 10)",0.6535912861086114,1625.4,0.484543473561835,0.8515185221968418,0.11
1625,0.8449907060497808,0.8449907060497808,"(3, 9, -1)","(1, 9, 3)",1.2484024120521326,1624.7,39.59741314342799,16.091790177189157,26.0
1625,1.4307414742219875,1.4307414742219875,"(12, 5, -9)","(5, 12, 9)",0.7531912930989049,1625.4,2.427868998031231,1.634026160667862,0.09
1625,1.7014332368439813,1.7014332368439813,"(6, 12, -3)","(3, 12, 6)",0.8662522849401447,1624.7,7.253575972846184,3.3933602846243276,1.48
1626,-2.256944650981949,2.256944650981949,"(14, 3, -11)","(3, 14, 11)",0.6595785068878961,1625.7,2.4364550484013248,1.7207089903197346,6.32
1626,-1.8487543510207722,1.8487543510207722,"(5, -11, -6)","(5, 11, 6)",0.8827538112117057,1625.7,20.648443387683802,8.411910756953489,36.2
1626,-1.637680365964026,1.637680365964026,"(2, -8, -3)","(2, 8, 3)",1.3571565050578285,1625.7,110.70925905370589,44.6184386556291,183.78
1626,-1.4372663226460667,1.4372663226460667,"(-11, -9, 7)","(7, 11, 9)",0.7516894146491739,1625.7,3.8035800038557475,2.133508555671747,6.87
1626,-1.3575942951352482,1.3575942951352482,"(7, 18, -3)","(3, 18, 7)",0.6093174470741016,1625.5,0.21919017602075092,0.5604102983531282,0.98
1626,-1.354332481202517,1.354332481202517,"(11, 6, -8)","(6, 11, 8)",0.8010860303702088,1626.0,2.786604663118599,1.7893651452039747,5.21
1626,-0.7015130753528247,0.7015130753528247,"(-5, -11, 2)","(2, 11, 5)",0.9723657782268291,1625.6,7.3127915033328845,3.445706974814953,9.73
1626,-0.028892470380100052,0.028892470380100052,"(7, -2, -6)","(2, 7, 6)",1.2623514752995744,1626.5,25.49774789248304,10.461276018998321,25.8
1626,0.39408901088044834,0.39408901088044834,"(-13, 6, 11)","(6, 13, 11)",0.6595785068878962,1625.5,1.8966383717058175,1.2855937560246065,1.39
1626,1.1459544134323314,1.1459544134323314,"(13, -2, -11)","(2, 13, 11)",0.6945469844477352,1626.1,6.548987749236151,3.219140051293136,2.86
1626,1.8120817986396347,1.8120817986396347,"(8, -3, -7)","(3, 8, 7)",1.0781901996203536,1625.7,4.123690535306385,2.049405572140466,0.41
1626,2.065299451140766,2.065299451140766,"(9, -4, -8)","(4, 9, 8)",0.9385606827901452,1626.4,20.339668055125514,8.46834489084143,2.85
1627,-1.3890334171378043,1.3890334171378043,"(15, 2, -12)","(2, 15, 12)",0.6166246462991831,1626.8,2.1069038925531482,1.5284701442400377,4.23
1627,-0.8035598296873834,0.8035598296873834,"(7, 4, -5)","(4, 7, 5)",1.255318821831508,1627.0,114.57096621546619,46.0687958965491,151.59
1627,-0.20085454013728712,0.20085454013728712,"(-9, -6, 6)","(6, 9, 6)",0.9627855861858968,1626.8,3.774403556635684,2.0691413949629904,4.19
1627,0.2143012661351929,0.2143012661351929,"(-6, -15, 2)","(2, 15, 6)",0.7315640546375526,1627.4,0.5599797865317544,0.8398447185011653,0.38
1628,-0.5311034022350415,0.5311034022350415,"(-3, 18, 5)","(3, 18, 5)",0.6294102076525346,1627.7,1.2452594743329846,0.8185609880062859,1.68
1628,-0.2454678241450448,0.2454678241450448,"(3, 16, 0)","(0, 16, 3)",0.7315640546375526,1628.4,7.494735150987595,3.3212697095920496,8.31
1628,0.631410159815445,0.631410159815445,"(-2, -9, 0)","(0, 9, 2)",1.2917124110811884,1628.3,41.494406243975384,16.794798245050327,30.89
1628,0.7894766410551924,0.7894766410551924,"(10, -5, -9)","(5, 10, 9)",0.8297393467198876,1627.6,13.087881850525491,5.570629480116607,8.69
1628,1.6247913717769793,1.6247913717769793,"(14, -3, -12)","(3, 14, 12)",0.6374741547657203,1627.7,6.286375538198196,3.1058606205417902,1.24
1628,2.109905599832718,2.109905599832718,"(10, 7, -7)","(7, 10, 7)",0.8463357770263218,1627.5,18.220163226677105,7.844030191677424,1.67
1629,0.2503799165580112,0.2503799165580112,"(6, -1, -5)","(1, 6, 5)",1.512444512445269,1628.6,22.785684658211277,9.328562331676139,20.45
1629,0.32417683924372853,0.32417683924372853,"(9, 15, -5)","(5, 15, 9)",0.6545778395548187,1628.9,0.6663097567957562,0.9448847657048716,0.36
1630,-2.3785909851543603,2.3785909851543603,"(-5, -16, 1)","(1, 16, 5)",0.7091706298695003,1629.5,3.5220865440227134,1.9918991897086573,8.26
1630,-0.39089714720791396,0.39089714720791396,"(-9, 0, 7)","(0, 9, 7)",1.0444883951927413,1630.2,53.28591541890368,21.652970970889097,61.75
1630,0.1766328723906759,0.1766328723906759,"(11, -6, -10)","(6, 11, 10)",0.7428630098220451,1630.0,3.015743370741881,1.6177247579933747,2.73
1630,0.33227445878012757,0.33227445878012757,"(-15, 3, 12)","(3, 15, 12)",0.6125328648995176,1629.7,5.116641059045527,2.5480172690786516,4.27
1630,0.8056632248964448,0.8056632248964448,"(9, 8, -6)","(6, 9, 8)",0.8851889987657506,1629.7,8.779538829137772,4.120256115158348,5.46
1630,0.9298351026401345,0.9298351026401345,"(-13, -6, 9)","(6, 13, 9)",0.7041939323833987,1630.5,1.202353408539898,1.2178002371869394,0.07
1630,0.937829479165763,0.937829479165763,"(-11, 3, 9)","(3, 11, 9)",0.8198493706293415,1630.0,8.490112342483918,3.83877071734444,4.89
1630,1.436545525066358,1.436545525066358,"(-4, -12, 1)","(1, 12, 4)",0.9385606827901452,1630.0,36.55077611539203,15.00180519123927,15.0
1631,-4.317678515106045,4.317678515106045,"(6, -12, -7)","(6, 12, 7)",0.7869688712819666,1631.2,7.978762655325315,3.3006712507229516,22.23
1631,-0.723841202633455,0.723841202633455,"(-10, -10, 6)","(6, 10, 10)",0.7752098704353159,1631.3,4.355409089050259,2.354923848971508,6.06
1631,-0.19496387855994352,0.19496387855994352,"(5, 13, -2)","(2, 13, 5)",0.8463357770263218,1631.0,3.032052835435495,1.6820919187021313,3.36
1631,-0.17356045622941849,0.17356045622941849,"(14, 9, -10)","(9, 14, 10)",0.613344704705642,1630.6,0.713343576381789,1.0178379767837216,0.89
1631,0.07648199805962602,0.07648199805962602,"(6, 5, -4)","(4, 6, 5)",1.3571565050578285,1631.4,5.220479865399333,2.490518948665969,5.03
1631,0.3662126427859344,0.3662126427859344,"(13, 10, -9)","(9, 13, 10)",0.6365628259870126,1631.1,0.39014529160556866,0.8195929264545225,0.09
1631,0.37416991145933876,0.37416991145933876,"(-10, 8, 9)","(8, 10, 9)",0.7608381012584287,1631.0,0.5840932857401575,0.625633645493156,0.35
1632,-2.7801956512740773,2.7801956512740773,"(-4, -17, 0)","(0, 17, 4)",0.6819073563343858,1631.8,1.840002687339709,1.2984688005701834,5.45
